Timestamp,SF_Product_Name,BU,Revenue,Quantity,Open_Opportunities,New_Quotes,Revenue_new_orders,Quantity_new_orders
7/1/2025,CMDT-45,D300,10045,1,1,0,0,0
7/1/2025,CMDT-60,D300,126785,14,11,5,45447,6
7/1/2025,CMDT-WS-45,D300,57620,5,2,0,0,0
7/1/2025,CMDT-WS-60,D300,28558,2,1,0,0,0
7/1/2025,CMWO,D300,55668,8,6,2,21726,3
7/1/2025,CMWS,D300,181610,23,14,2,31889,4
7/1/2025,Comfort Suites and Cat Condos - All Models,D300,2306903,375,75,8,378153,50
7/1/2025,Containment Installation,D300,491326,9,4,0,0,0
7/1/2025,C-STAT5,D300,69031,34,21,7,16436,8
7/1/2025,Data Logger,D200,570,1,1,0,0,0
7/1/2025,DC Generator - All Models,D300,23020,4,4,0,0,0
7/1/2025,Dental Casework - Artizan Expressions Operatory,D200,30477900,828,487,40,2275568,49
7/1/2025,Dental Casework - Synthesis Operatory,D200,32250318,664,580,50,2291534,50
7/1/2025,Dental Lighting - 255,D200,152929,55,14,1,5842,2
7/1/2025,Dental Stools - Assistant's,D200,791004,1236,169,9,49104,72
7/1/2025,Dental Stools - Dentist's,D200,687319,1291,170,9,32376,57
7/1/2025,Double Deckers - All Models,D300,526351,22,6,0,0,0
7/1/2025,DR Sensor - All Models,D300,18771,2,2,0,0,0
7/1/2025,Dryer Cages - All Models,D300,16500,5,4,0,0,0
7/1/2025,Elevance Chair Only- 153810-001,D200,1513019,195,24,0,0,0
7/1/2025,Elevance LR Chair- 153810-003,D200,4029353,515,72,2,98568,12
7/1/2025,Elite - All Models,D300,24889,15,10,0,0,0
7/1/2025,Elite Grooming Shower - All Models,D300,8681,1,1,0,0,0
7/1/2025,Elite Grooming Tub - All Models,D300,276031,61,43,7,39453,9
7/1/2025,Fixed Height Treatment Tubs,D300,22094,12,1,0,0,0
7/1/2025,Flat Top Surgery Table - All Models,D300,116819,54,18,4,26138,9
7/1/2025,Folding Kennels (KC),D300,19830,5,2,0,0,0
7/1/2025,Fold-Up - All Models,D300,210179,201,47,8,22009,24
7/1/2025,Fold-up Lift Table - All Models,D300,168337,30,13,1,5176,1
7/1/2025,HEINE BP G5 - M-000-09-230-166,D100,2149,15,3,0,0,0
7/1/2025,HEINE BP XXL - M-000-09-323-166,D100,7488,39,3,3,7488,39
7/1/2025,HEINE Desktop - A-832-24-420-166,D100,237388,194,9,4,125664,102
7/1/2025,HEINE Desktop - A-853-24-420-166,D100,565099,495,28,4,56352,48
7/1/2025,HEINE Desktop - A-879-23-420-166,D100,53596,58,3,0,0,0
7/1/2025,HEINE System - A‐095-12-930‐166,D100,627706,513,29,4,93252,76
7/1/2025,HEINE System - A‐095-12‐931‐166,D100,1599649,1577,53,4,96820,94
7/1/2025,HEINE System - A‐095-12-932‐166,D100,74160,90,1,0,0,0
7/1/2025,HEINE Wall - A-095-12-204-166,D100,73188,93,2,0,0,0
7/1/2025,HEINE Wall - A-095-12-208-166,D100,503355,522,26,0,0,0
7/1/2025,HEINE Wall - A-095-12-209-166,D100,487591,542,18,1,1012,1
7/1/2025,HEINE Wall - A-095-12-210,D100,114120,155,6,0,0,0
7/1/2025,Imaging - Preva,D200,2211297,631,103,6,92742,26
7/1/2025,Imaging - Sensor,D200,126138,26,8,0,0,0
7/1/2025,Instrument Processing - M11,D100,2371628,261,110,12,195949,17
7/1/2025,Instrument Processing - M11,D200,2065467,305,175,17,106476,19
7/1/2025,Instrument Processing - M9,D100,1196885,145,20,2,15244,2
7/1/2025,Instrument Processing - M9,D200,73062,11,7,1,4785,1
7/1/2025,IQecg - 4 000 0080,D100,3564732,777,122,11,332351,71
7/1/2025,IQvitals - 4 000 0622,D100,7352,3,1,0,0,0
7/1/2025,IQvitals - 4 000 0624,D100,975347,236,14,0,0,0
7/1/2025,IQvitals - 4 000 0722,D100,777969,202,12,1,4730,1
7/1/2025,IQvitals - 4 000 0724,D100,2152518,478,21,4,410596,92
7/1/2025,Iqvitals 4-000-0540,D100,122536,40,4,0,0,0
7/1/2025,Iqvitals 4-000-0550,D100,7716908,2138,121,12,339072,96
7/1/2025,IQVitals All Mount (3-009-0063),D100,18625,64,3,0,0,0
7/1/2025,IQVitals Mobile Cart - 3 004 2000,D100,3045,15,2,0,0,0
7/1/2025,IQVitals Wall Mount - 3-009-0003,D100,170665,541,14,0,0,0
7/1/2025,Isolation Cages - All Models,D300,108920,19,9,4,31409,5
7/1/2025,K9 Cabins - All Models,D300,689780,357,28,6,97499,34
7/1/2025,Kat Play Around,D300,84241,16,7,1,4802,1
7/1/2025,LED- Cabinet Mounted Light- CBML-L,D200,164113,64,9,1,10524,4
7/1/2025,LED- Ceiling Mounted Light- CEML-L,D200,1013449,376,54,0,0,0
7/1/2025,LED- Elevance LR Light- 153901-002 / 007,D200,166448,68,12,0,0,0
7/1/2025,LED- Elevance- Procenter LR Light- 153901-003 / 008,D200,664122,302,13,0,0,0
7/1/2025,LED- Track Mounted Light TRML-L,D200,678889,216,25,1,26192,8
7/1/2025,LED- Ultra Console Light,D200,17187,8,1,0,0,0
7/1/2025,LED- Ultra LR Light- 153915-002 / 004,D200,1443116,680,57,5,48972,22
7/1/2025,LED- Wall Mounted Light- WAML-L,D200,463445,183,27,2,46836,18
7/1/2025,LoFlo,D300,2091,1,1,0,0,0
7/1/2025,Luxury Suites - All Models,D300,1245687,337,24,5,696845,158
7/1/2025,M11-043,D300,200574,40,33,3,15575,3
7/1/2025,M11-053,D300,281776,36,31,4,31177,4
7/1/2025,M2,D100,228862,213,13,2,14436,12
7/1/2025,M4,D100,1143938,1038,28,3,6905,5
7/1/2025,M5,D100,69797,46,3,1,24752,16
7/1/2025,M9-043,D300,9102,2,2,0,0,0
7/1/2025,Manual Stools - All Models,D100,23075,194,6,0,0,0
7/1/2025,Manual Stools - All Models,D300,1360,49,2,0,0,0
7/1/2025,MDS Services,D100,5893180,137,130,11,202005,11
7/1/2025,MDS Services,D300,17457854,305,308,26,1423202,26
7/1/2025,Midmark Complete - All Models,D300,495628,39,31,4,61040,4
7/1/2025,Midmark Digital Spirometer - USB version,D100,4262,2,1,0,0,0
7/1/2025,Mobile Lift Tables - All Models,D300,461176,112,42,1,3914,1
7/1/2025,P1,D100,102179,59,10,1,9610,5
7/1/2025,P2,D100,110673,60,7,2,9610,5
7/1/2025,P3,D100,14901,8,3,0,0,0
7/1/2025,Patient Support Rails (9A600001),D100,269258,283,15,2,45160,40
7/1/2025,Patient Support Rails + (9A600002),D100,2691192,1733,86,9,286391,163
7/1/2025,Pivoting Work Surface and Asst Unit- 153659-004,D200,2226788,781,215,15,142596,25
7/1/2025,Pivoting Work Surface Only- 153659-003,D200,301888,207,71,6,23326,9
7/1/2025,"Pivoting Work Surface, Assistant’s Unit and Procenter-153659-002",D200,3768026,626,186,19,459016,75
7/1/2025,Platform Scales - All Models,D300,34958,36,29,5,5744,6
7/1/2025,POWER MOUNT W/BIN CABLE MGMNT-LH,D100,3270,1,1,1,3270,1
7/1/2025,"Procenter Assistant's Unit, Console and Cuspidors",D200,567345,537,34,4,95216,88
7/1/2025,Procenter LR or Console- 153600-001/002/003/020/021,D200,7161450,1215,126,8,671549,109
7/1/2025,Procenter Wall/ Side Cabinet Units- 153678,D200,215083,41,12,2,29389,5
7/1/2025,prod_18606,D200,444290,84,7,0,0,0
7/1/2025,Quick Clean - QC1-01,D100,1086,1,1,0,0,0
7/1/2025,Quick Clean - QC1-01,D300,2881,3,3,0,0,0
7/1/2025,Quick Clean - QC3-01,D100,47222,26,21,0,0,0
7/1/2025,Quick Clean - QC3-01,D200,129610,81,68,4,6656,4
7/1/2025,Quick Clean - QC3-01,D300,16727,10,11,2,3339,2
7/1/2025,Quick Clean - QC3R-01,D200,34435,14,13,0,0,0
7/1/2025,Quick Clean - QC3R-01,D300,11014,5,5,0,0,0
7/1/2025,Quick Clean - QC6-01,D100,8288,3,3,1,2835,1
7/1/2025,Quick Clean - QC6-01,D200,109623,45,36,3,7770,3
7/1/2025,Quick Clean - QC6-01,D300,2524,1,1,0,0,0
7/1/2025,Quick Clean - QC6R-01,D100,2972,1,1,0,0,0
7/1/2025,Quick Clean - QC6R-01,D200,20669,8,5,1,5356,2
7/1/2025,Quick Clean - QC6R-01,D300,9916,4,4,0,0,0
7/1/2025,Quiet Cottages - All Models,D300,658764,102,19,1,10105,2
7/1/2025,Raintree - All Models,D300,2179656,277,51,3,236373,29
7/1/2025,Sani-Kennels - All Models,D300,24982207,8946,385,51,2523494,873
7/1/2025,Scavengers - All Models,D300,13288,8,8,0,0,0
7/1/2025,Shor-Pet - All Models,D300,961,1,1,0,0,0
7/1/2025,Small Animal Bathing Tub,D300,2800,1,1,0,0,0
7/1/2025,Software,D100,5000,1,1,0,0,0
7/1/2025,Software - IQ Path Citrix,D100,556878,468,8,0,0,0
7/1/2025,Software - IQ Path RDP,D100,14840,20,1,0,0,0
7/1/2025,Software - IQIE,D100,11212,2,2,0,0,0
7/1/2025,Space Saver Folding Kennels,D300,351983,125,19,2,11663,6
7/1/2025,Stainless Steel Cages - All Models,D300,9088980,5513,358,62,1762851,417
7/1/2025,Stainless Steel Cat Suites - All Models,D300,761881,142,24,1,43569,9
7/1/2025,Stainless Steel Fixed Height Tables,D300,457172,146,42,7,61616,22
7/1/2025,Stainless Steel Kennels - All Models,D300,18496335,4925,302,32,929287,153
7/1/2025,Stainless Steel Tubs - All Models except Grooming,D300,31507,17,14,3,4869,3
7/1/2025,Standard Knee Crutch (9A643001),D100,1812,2,1,0,0,0
7/1/2025,Synthesis Fixed Height Tables - All Models,D300,694660,232,90,16,132728,39
7/1/2025,T-Kennels - All Models,D300,9588613,2031,109,19,1724020,230
7/1/2025,Ultra-Base - All Models,D300,1352679,403,37,7,130935,33
7/1/2025,UltraComfort Chair Only- 153592-001,D200,20245,4,2,0,0,0
7/1/2025,UltraComfort LR Chair- 153592-003,D200,942551,201,22,1,66682,14
7/1/2025,UltraLift Pro - All Models,D300,87176,12,5,1,21795,3
7/1/2025,UltraTrim Chair Only- 153758-001,D200,612231,135,24,1,18664,4
7/1/2025,UltraTrim Console Chair- 153758-002,D200,39853,10,2,0,0,0
7/1/2025,UltraTrim LR Chair- 153758-003,D200,5076374,1012,116,12,584408,118
7/1/2025,Units - Assistant - Elevance,D200,0,0,1,0,0,0
7/1/2025,Utility Tables - All Models,D300,64736,88,11,1,904,1
7/1/2025,Vaporizers - All Models,D300,72530,60,22,4,9819,8
7/1/2025,Ventilators - All Models,D300,15448,3,2,0,0,0
7/1/2025,VF-5,D300,1756,7,3,1,484,2
7/1/2025,VI-AMT,D300,1927,1,1,0,0,0
7/1/2025,VMS,D300,52609,20,10,0,0,0
7/1/2025,VMS Plus,D300,278557,133,30,4,23250,9
7/1/2025,V-Top Surgery Table - All Models,D300,1042039,297,78,6,34560,10
7/1/2025,Wall Mount Exam Table - All Models,D300,20320,27,9,1,496,1
7/1/2025,Zone Mobile Cart - 2 200 0072,D100,607,1,1,0,0,0
7/1/2025,Zone Wall Mount - 2 200 0082,D100,93951,139,3,1,10816,16
8/1/2025,002-10064-00,D100,127753,604,18,2,251,6
8/1/2025,002-10974-00,D100,27965,30,1,0,0,0
8/1/2025,002-11176-03,D100,87260,25,4,2,43630,15
8/1/2025,002-11177-01,D100,7550,5,1,0,0,0
8/1/2025,002-11177-03,D100,256296,59,2,0,0,0
8/1/2025,002-11178-02,D100,218344,56,2,0,0,0
8/1/2025,002-11178-03,D100,25098,6,2,1,4183,1
8/1/2025,1-100-1603,D100,5000,8,1,0,0,0
8/1/2025,120/130 Treatment Lights - All Models,D300,361175,118,34,8,64560,22
8/1/2025,203,D100,36661,83,7,1,4588,4
8/1/2025,204,D100,2796821,2370,120,20,403683,329
8/1/2025,224,D100,8236935,1928,126,20,979321,217
8/1/2025,225,D100,14115536,2513,147,9,266508,44
8/1/2025,230,D100,1728724,188,43,8,140235,15
8/1/2025,244,D100,269942,27,12,3,39984,4
8/1/2025,250 - Medical,D100,7015,21,3,1,3400,10
8/1/2025,250 Exam Light,D300,648,2,2,0,0,0
8/1/2025,253 - Medical,D100,1880401,1927,110,9,122400,120
8/1/2025,255 - Medical,D100,1877886,690,100,8,202176,72
8/1/2025,255 LED Procedure Light,D300,401426,113,47,12,122613,33
8/1/2025,271,D100,16120,91,1,0,0,0
8/1/2025,272,D100,1020190,6462,261,24,64260,383
8/1/2025,273,D100,394313,1743,74,5,9082,38
8/1/2025,274,D100,46778,176,6,0,0,0
8/1/2025,275,D100,1161,4,1,0,0,0
8/1/2025,276,D100,511797,1163,35,4,77824,152
8/1/2025,277,D100,273924,458,12,1,63000,100
8/1/2025,280,D100,990465,3311,168,9,33229,101
8/1/2025,280,D200,5820,20,1,1,5820,20
8/1/2025,280/282,D300,62550,171,14,4,16368,41
8/1/2025,281,D100,52838,82,20,1,683,1
8/1/2025,282,D100,274409,595,34,2,6357,13
8/1/2025,3-009-0062,D100,409,15,3,0,0,0
8/1/2025,3-009-0070,D100,160,7,2,0,0,0
8/1/2025,3-009-0072,D100,93,3,1,0,0,0
8/1/2025,3-009-0074,D100,114,3,1,0,0,0
8/1/2025,3-009-0076,D100,315,7,1,0,0,0
8/1/2025,425,D100,128464,229,4,0,0,0
8/1/2025,427,D100,15884,19,1,0,0,0
8/1/2025,6211,D100,48066,46,3,0,0,0
8/1/2025,6212,D100,2335814,1846,83,7,79344,58
8/1/2025,6212 - All Models,D300,0,0,1,0,0,0
8/1/2025,6213,D100,845620,619,23,1,44460,30
8/1/2025,6214,D100,96430,100,17,0,0,0
8/1/2025,6215,D100,1193361,1304,105,3,2955,3
8/1/2025,6215 - All Models,D300,4148,4,3,1,1060,1
8/1/2025,6216,D100,62706,63,6,0,0,0
8/1/2025,6217,D100,129123,125,5,1,31272,24
8/1/2025,6218,D100,30741,21,4,0,0,0
8/1/2025,6219,D100,106931,71,7,2,18552,12
8/1/2025,626 Non Scale Wired,D100,27840254,4381,240,15,1464960,210
8/1/2025,626 Scale Wired,D100,39071967,4630,180,18,989172,113
8/1/2025,626 Scale Wireless,D100,21708720,2717,128,12,627640,83
8/1/2025,6281,D100,4228,4,1,0,0,0
8/1/2025,6282,D100,1495072,1509,61,6,149175,140
8/1/2025,6282,D300,2330,2,2,0,0,0
8/1/2025,6283,D100,445370,324,10,0,0,0
8/1/2025,630,D100,11844649,1066,166,17,685108,59
8/1/2025,631,D100,1452204,117,31,8,484068,39
8/1/2025,640,D100,65320,29,16,2,7986,3
8/1/2025,641,D100,3172250,278,53,8,369344,32
8/1/2025,641- Standard,D200,707007,65,22,4,124619,11
8/1/2025,641- With Rotation,D200,353204,32,6,0,0,0
8/1/2025,646,D100,58640,10,1,0,0,0
8/1/2025,647,D100,1061287,132,45,6,98052,12
8/1/2025,647,D200,8171,1,1,1,8171,1
8/1/2025,680,D100,12393,41,3,0,0,0
8/1/2025,8012 Fold-Down,D300,326984,289,84,16,59932,49
8/1/2025,8019-02X,D300,564825,97,40,12,162646,27
8/1/2025,8020-XXX,D300,29376,6,5,4,24480,5
8/1/2025,95,D100,1252,2,1,1,1252,2
8/1/2025,AH9000-001,D300,87971,11,7,2,24731,3
8/1/2025,AH9000-002,D300,135966,16,14,6,60222,7
8/1/2025,AH9000-003,D300,63095,14,9,0,0,0
8/1/2025,AH9000-005,D300,8660,1,1,0,0,0
8/1/2025,Air Lift Stools - All Models,D300,6409,14,5,1,708,3
8/1/2025,Air/Vac - Comp P21,D200,3000,1,1,0,0,0
8/1/2025,Air/Vac - Comp P22,D200,4482,1,2,0,0,0
8/1/2025,Air/Vac - Comp P22-050,D200,8792,2,2,0,0,0
8/1/2025,Air/Vac - Comp P32,D200,195884,34,32,7,42987,7
8/1/2025,Air/Vac - Comp P32-050,D200,132034,22,22,2,12282,2
8/1/2025,Air/Vac - Comp P52,D200,347804,51,43,8,58568,8
8/1/2025,Air/Vac - Comp P52-050,D200,256519,36,28,2,14642,2
8/1/2025,Air/Vac - Comp P72,D200,528974,60,44,3,29430,3
8/1/2025,Air/Vac - Comp P72-050,D200,350443,39,28,4,39240,4
8/1/2025,Air/Vac - GV G10,D200,159286,10,10,0,0,0
8/1/2025,Air/Vac - GV G10-050,D200,106121,6,6,0,0,0
8/1/2025,Air/Vac - GV G14,D200,154070,9,7,0,0,0
8/1/2025,Air/Vac - GV G14-050,D200,175618,10,9,0,0,0
8/1/2025,Air/Vac - GV G3,D200,120721,14,16,4,35296,4
8/1/2025,Air/Vac - GV G3-050,D200,196955,22,20,1,9177,1
8/1/2025,Air/Vac - GV G5,D200,380933,36,30,3,32514,3
8/1/2025,Air/Vac - GV G5-050,D200,251446,23,21,2,22544,2
8/1/2025,Air/Vac - GV G6,D200,31124,2,3,1,15562,1
8/1/2025,Air/Vac - GV G6-050,D200,78432,5,5,0,0,0
8/1/2025,Air/Vac - GV G7,D200,510324,45,27,3,37722,3
8/1/2025,Air/Vac - GV G7-050,D200,317876,25,16,2,26154,2
8/1/2025,Air/Vac - PV P10,D200,15678,1,1,0,0,0
8/1/2025,Air/Vac - PV P14,D200,50865,3,3,0,0,0
8/1/2025,Air/Vac - PV P3,D200,104430,12,12,3,27978,3
8/1/2025,Air/Vac - PV P5,D200,57866,6,7,3,29367,3
8/1/2025,Air/Vac - PV P7,D200,142021,12,6,1,12028,1
8/1/2025,Air/Vac - WR CV10R,D200,33805,7,6,2,9766,2
8/1/2025,Air/Vac - WR CV3R,D200,1942,1,1,0,0,0
8/1/2025,Air/Vac - WR CV5R,D200,5784,2,2,1,2892,1
8/1/2025,Air/Vac - WR CV6R,D200,8638,3,3,1,4319,1
8/1/2025,Animal Lift Table with Safety Tie Downs - All Models,D300,4619,1,1,1,4619,1
8/1/2025,Articulating Knee Crutch (9A645001),D100,56723,49,5,0,0,0
8/1/2025,Asepsis 21 Doctor’s Cart- 153740-002,D200,18888,6,2,0,0,0
8/1/2025,Asepsis 21 Duo Cart- 153740-003,D200,78411,20,3,1,12051,3
8/1/2025,Asepsis 21 Rear Delivery- KSRD-CM / CMA,D200,156749,52,19,2,8221,3
8/1/2025,Asepsis 21 Traditional Instrument Delivery- 153600-010/ 011,D200,1164549,276,49,2,122108,28
8/1/2025,Assist Arms (9A615001),D100,2444,3,2,0,0,0
8/1/2025,"Bien-Air 1:1 NOVA MicroSeries Contra Angle, Blue Low Speed",D200,286358,270,24,3,23694,22
8/1/2025,Bien-Air 1:1 Straight Nosecone Attachment,D200,18893,53,11,2,4332,12
8/1/2025,"Bien-Air 1:5 NOVA MicroSeries Contra Angle, Red High Speed",D200,508467,477,38,9,120624,112
8/1/2025,Bien-Air Lubricare 2 Handpiece Maintenance System,D200,138936,47,33,5,18558,6
8/1/2025,Bien-Air Lubrifluid Lubricant (Single Can - 500ml or 16.9oz can),D200,207,3,3,3,207,3
8/1/2025,Bien-Air MX2 Plus LED Micromotor,D200,310131,273,5,1,9088,8
8/1/2025,"Bien-Air MX2+ LED, Dual Motor System, Procenter 12:00 Factory Install",D200,123376,36,8,1,23442,6
8/1/2025,"Bien-Air MX2+ LED, Dual Motor System, Procenter 12:00 Field Install",D200,31256,8,1,0,0,0
8/1/2025,"Bien-Air MX2+ LED, Dual Motor System, Procenter L/R and Side Factory Install",D200,242778,67,14,2,31256,8
8/1/2025,"Bien-Air MX2+ LED, Dual Motor System, Procenter L/R and Side Field Install",D200,31256,8,1,0,0,0
8/1/2025,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Factory Install",D200,203207,86,9,0,0,0
8/1/2025,"Bien-Air MX2+ LED, Single Motor System, Procenter 12:00 Field Install",D200,21962,9,2,0,0,0
8/1/2025,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Factory Install",D200,269511,112,22,10,123039,49
8/1/2025,"Bien-Air MX2+ LED, Single Motor System, Procenter L/R and Side Field Install",D200,9761,4,1,0,0,0
8/1/2025,Bien-Air Spraynet Disinfectant Cleaner (Single Can - 500ml or 16.9oz can),D200,273,4,4,2,138,2
8/1/2025,Big Top - All Models,D300,10574,5,5,0,0,0
8/1/2025,BR DR Sensor - All Models,D300,187473,19,19,13,128271,13
8/1/2025,BR Sensor - All Models,D300,10080,1,1,0,0,0
8/1/2025,Cabinetry - Animal Health,D300,15417777,307,267,20,1121515,21
8/1/2025,Cabinetry - Treatment Chase,D300,105431,32,23,4,24564,6
8/1/2025,Carthage Stools - All Models,D300,2966,3,2,0,0,0
8/1/2025,Casework - Medical,D100,68543939,889,697,71,4178923,110
8/1/2025,Cat Scales - All Models,D300,7064,25,10,5,5084,17
8/1/2025,Cat Towers - All Models,D300,201384,94,11,0,0,0
8/1/2025,Chain Link - All Models,D300,972313,673,61,12,122284,88
8/1/2025,Classic Grooming Tub - All Models,D300,6870,2,2,0,0,0
8/1/2025,CMDT-60,D300,137024,15,12,1,10239,1
8/1/2025,CMDT-WS-45,D300,57943,5,2,1,11480,1
8/1/2025,CMDT-WS-60,D300,28558,2,1,0,0,0
8/1/2025,CMWO,D300,55668,8,6,0,0,0
8/1/2025,CMWS,D300,221392,28,17,4,47433,6
8/1/2025,Comfort Suites and Cat Condos - All Models,D300,2493589,405,70,6,290514,42
8/1/2025,Containment Installation,D300,253088,9,4,0,0,0
8/1/2025,C-STAT5,D300,79162,39,21,8,34680,17
8/1/2025,Data Logger,D200,570,1,1,0,0,0
8/1/2025,DC Generator - All Models,D300,23020,4,4,0,0,0
8/1/2025,Dental Casework - Artizan Expressions Operatory,D200,30622364,816,498,63,2407998,68
8/1/2025,Dental Casework - Synthesis Operatory,D200,33872120,579,556,49,1962949,52
8/1/2025,Dental Lighting - 255,D200,147417,53,13,1,2921,1
8/1/2025,Dental Stools - Assistant's,D200,822994,1288,187,38,123442,189
8/1/2025,Dental Stools - Dentist's,D200,733043,1377,190,37,105080,193
8/1/2025,Double Deckers - All Models,D300,526351,21,5,0,0,0
8/1/2025,DR Sensor - All Models,D300,10663,1,1,0,0,0
8/1/2025,Dryer Cages - All Models,D300,21958,6,5,1,5457,1
8/1/2025,Elevance Chair Only- 153810-001,D200,1594588,204,30,7,180708,22
8/1/2025,Elevance LR Chair- 153810-003,D200,4320778,550,79,18,706404,86
8/1/2025,Elite - All Models,D300,36351,23,15,6,12572,9
8/1/2025,Elite Grooming Shower - All Models,D300,8681,1,1,0,0,0
8/1/2025,Elite Grooming Tub - All Models,D300,335377,74,51,11,72378,16
8/1/2025,Flat Top Surgery Table - All Models,D300,133506,60,22,8,34221,12
8/1/2025,Folding Kennels (KC),D300,19830,5,2,0,0,0
8/1/2025,Fold-Up - All Models,D300,224698,196,44,6,35364,18
8/1/2025,Fold-up Lift Table - All Models,D300,185347,33,16,5,34242,6
8/1/2025,HEINE BP G5 - M-000-09-230-166,D100,2431,17,4,0,0,0
8/1/2025,HEINE BP XXL - M-000-09-323-166,D100,9792,51,2,1,4608,24
8/1/2025,HEINE Desktop - A-832-24-420-166,D100,321164,262,11,2,83776,68
8/1/2025,HEINE Desktop - A-853-24-420-166,D100,543748,476,25,0,0,0
8/1/2025,HEINE Desktop - A-879-23-420-166,D100,21666,23,3,0,0,0
8/1/2025,HEINE System - A‐095-12-930‐166,D100,624022,525,31,1,17178,14
8/1/2025,HEINE System - A‐095-12‐931‐166,D100,1457526,1439,50,2,15450,15
8/1/2025,HEINE System - A‐095-12-932‐166,D100,74160,90,1,0,0,0
8/1/2025,HEINE Wall - A-095-12-204-166,D100,73188,93,2,0,0,0
8/1/2025,HEINE Wall - A-095-12-208-166,D100,473690,493,25,1,0,1
8/1/2025,HEINE Wall - A-095-12-209-166,D100,473608,527,17,2,23276,23
8/1/2025,HEINE Wall - A-095-12-210,D100,117920,160,7,1,3800,5
8/1/2025,Imaging - Preva,D200,2204311,628,107,12,203319,57
8/1/2025,Imaging - Sensor,D200,148294,30,9,1,22156,4
8/1/2025,Instrument Processing - M11,D100,2296993,250,104,14,208369,17
8/1/2025,Instrument Processing - M11,D200,2115782,316,179,27,218556,39
8/1/2025,Instrument Processing - M9,D100,838329,110,22,3,15244,3
8/1/2025,Instrument Processing - M9,D200,73062,11,7,0,0,0
8/1/2025,IQecg - 4 000 0080,D100,3008026,655,112,7,201283,43
8/1/2025,IQvitals - 4 000 0622,D100,7352,3,1,0,0,0
8/1/2025,IQvitals - 4 000 0624,D100,1078305,260,16,3,59766,14
8/1/2025,IQvitals - 4 000 0722,D100,739073,194,10,0,0,0
8/1/2025,IQvitals - 4 000 0724,D100,2230112,496,21,1,4463,1
8/1/2025,Iqvitals 4-000-0540,D100,122536,40,4,0,0,0
8/1/2025,Iqvitals 4-000-0550,D100,7361239,2041,115,12,395584,113
8/1/2025,IQVitals All Mount (3-009-0063),D100,13825,48,2,0,0,0
8/1/2025,IQVitals Mobile Cart - 3 004 2000,D100,3045,7,1,0,0,0
8/1/2025,IQVitals Wall Mount - 3-009-0003,D100,170665,537,17,1,0,1
8/1/2025,Isolation Cages - All Models,D300,162024,23,11,3,66380,5
8/1/2025,K9 Cabins - All Models,D300,554428,252,24,4,7854,15
8/1/2025,Kat Play Around,D300,79439,15,6,1,5125,1
8/1/2025,LED- Cabinet Mounted Light- CBML-L,D200,154331,60,9,1,23679,9
8/1/2025,LED- Ceiling Mounted Light- CEML-L,D200,1092343,403,60,10,128790,45
8/1/2025,LED- Elevance LR Light- 153901-002 / 007,D200,151782,62,11,2,17605,7
8/1/2025,LED- Elevance- Procenter LR Light- 153901-003 / 008,D200,695107,314,16,2,36780,15
8/1/2025,LED- Track Mounted Light TRML-L,D200,724632,230,28,3,45836,14
8/1/2025,LED- Ultra Console Light,D200,76387,33,2,1,59200,25
8/1/2025,LED- Ultra LR Light- 153915-002 / 004,D200,1661216,776,78,33,309414,139
8/1/2025,LED- Wall Mounted Light- WAML-L,D200,449664,177,27,3,41632,16
8/1/2025,LoFlo,D300,2091,1,1,1,2091,1
8/1/2025,Luxury Suites - All Models,D300,1323687,347,25,2,45000,25
8/1/2025,M11-043,D300,190599,39,31,3,21149,4
8/1/2025,M11-053,D300,305888,39,32,8,82862,11
8/1/2025,M2,D100,328888,297,12,1,120300,100
8/1/2025,M4,D100,1095746,892,24,3,48335,35
8/1/2025,M5,D100,62290,41,2,0,0,0
8/1/2025,M9-043,D300,9102,2,2,0,0,0
8/1/2025,Manual Stools - All Models,D100,2019,18,5,0,0,0
8/1/2025,Manual Stools - All Models,D300,1360,49,2,0,0,0
8/1/2025,MDS Services,D100,6377577,141,135,9,561758,9
8/1/2025,MDS Services,D300,16826200,289,292,20,1158048,20
8/1/2025,Midmark Complete - All Models,D300,585295,46,37,9,151141,10
8/1/2025,Midmark Digital Spirometer - USB version,D100,4262,2,1,0,0,0
8/1/2025,Mobile Lift Tables - All Models,D300,362623,88,44,11,68140,16
8/1/2025,P1,D100,237397,129,13,4,138384,72
8/1/2025,P2,D100,105710,55,5,1,19220,10
8/1/2025,P3,D100,14901,8,3,0,0,0
8/1/2025,Patient Support Rails (9A600001),D100,266685,280,15,3,67740,60
8/1/2025,Patient Support Rails + (9A600002),D100,2492483,1621,83,5,47439,32
8/1/2025,Pivoting Work Surface and Asst Unit- 153659-004,D200,2477231,820,229,33,320384,111
8/1/2025,Pivoting Work Surface Only- 153659-003,D200,257908,171,69,3,6281,4
8/1/2025,"Pivoting Work Surface, Assistant’s Unit and Procenter-153659-002",D200,3729501,620,190,23,322570,49
8/1/2025,Platform Scales - All Models,D300,39711,42,33,7,8707,9
8/1/2025,"Procenter Assistant's Unit, Console and Cuspidors",D200,679873,641,54,22,111446,103
8/1/2025,Procenter LR or Console- 153600-001/002/003/020/021,D200,8224810,1387,165,49,1336937,217
8/1/2025,Procenter Wall/ Side Cabinet Units- 153678,D200,195272,40,12,1,0,1
